Year/Month,Date,Year,Month,Zip Code,City,State,Median Listing Price,Household Count Rank,Hotness Rank,Hotness Score,Supply Score,Demand Score,Median Days on Market (DOM),Median DOM vs. US,Viewers per Property vs. US,Median List Price vs. US
201912,2019-12-01,2019,December,28205,charlotte, nc,"$432,400.00",630,5880,60.12,69.26,50.99,69.0,-10.0,1.00,1.44
201912,2019-12-01,2019,December,28211,charlotte, nc,"$816,500.00",2613,6700,56.60,39.81,73.40,100.5,21.5,1.48,2.72
201911,2019-11-01,2019,November,28212,charlotte, nc,"$226,888.00",1702,30,96.96,94.95,98.97,31.0,-39.0,4.48,0.73
201911,2019-11-01,2019,November,28262,charlotte, nc,"$244,000.00",1328,39,96.75,94.03,99.48,34.0,-36.0,5.92,0.79
201911,2019-11-01,2019,November,28273,charlotte, nc,"$273,000.00",1971,71,95.75,95.39,96.11,30.0,-40.0,3.00,0.88
201911,2019-11-01,2019,November,28214,charlotte, nc,"$230,990.00",2030,134,94.40,91.83,96.98,37.0,-33.0,3.24,0.75
201911,2019-11-01,2019,November,28213,charlotte, nc,"$220,708.00",1585,194,93.69,89.53,97.85,41.0,-29.0,3.60,0.71
201911,2019-11-01,2019,November,28227,charlotte, nc,"$360,000.00",482,401,91.10,86.23,95.97,44.0,-26.0,2.96,1.16
201911,2019-11-01,2019,November,28216,charlotte, nc,"$259,900.00",589,412,90.98,91.15,90.81,38.0,-32.0,2.28,0.84
201911,2019-11-01,2019,November,28269,charlotte, nc,"$261,255.00",45,465,90.47,88.43,92.50,42.0,-28.0,2.44,0.84
201911,2019-11-01,2019,November,28204,charlotte, nc,"$453,085.00",10785,590,89.19,83.06,95.33,48.0,-22.0,2.84,1.46
201911,2019-11-01,2019,November,28217,charlotte, nc,"$224,788.00",4081,593,89.18,80.06,98.29,50.0,-20.0,3.88,0.73
201911,2019-11-01,2019,November,28215,charlotte, nc,"$235,000.00",492,860,86.81,86.23,87.40,44.0,-26.0,2.04,0.76
201911,2019-11-01,2019,November,28206,charlotte, nc,"$367,159.00",8412,866,86.80,91.15,82.46,38.0,-32.0,1.80,1.19
201911,2019-11-01,2019,November,28208,charlotte, nc,"$274,900.00",2204,1347,83.15,73.05,93.24,56.0,-14.0,2.52,0.89
201911,2019-11-01,2019,November,28226,charlotte, nc,"$549,000.00",1124,1586,81.46,80.06,82.86,50.0,-20.0,1.80,1.77
201911,2019-11-01,2019,November,28209,charlotte, nc,"$585,000.00",3826,2024,78.78,73.05,84.51,56.0,-14.0,1.88,1.89
201911,2019-11-01,2019,November,28210,charlotte, nc,"$400,000.00",464,2381,76.75,75.86,77.65,53.0,-17.0,1.60,1.29
201911,2019-11-01,2019,November,28277,charlotte, nc,"$400,000.00",86,2791,74.31,64.86,83.75,63.0,-7.0,1.84,1.29
201911,2019-11-01,2019,November,28270,charlotte, nc,"$466,000.00",2561,2865,73.90,55.69,92.12,71.0,1.0,2.40,1.50
201911,2019-11-01,2019,November,28203,charlotte, nc,"$539,900.00",6166,3532,70.47,55.69,85.25,71.0,1.0,1.92,1.74
201911,2019-11-01,2019,November,28207,charlotte, nc,"$1,350,000.00",9623,3733,69.37,56.99,81.75,70.0,0.0,1.76,4.36
201911,2019-11-01,2019,November,28202,charlotte, nc,"$335,400.00",7277,5813,59.89,54.38,65.40,72.0,2.0,1.28,1.08
201911,2019-11-01,2019,November,28278,charlotte, nc,"$381,900.00",5032,6127,58.52,51.44,65.59,76.0,6.0,1.28,1.23
201911,2019-11-01,2019,November,28205,charlotte, nc,"$424,000.00",630,6353,57.62,67.25,48.00,60.0,-10.0,0.96,1.37
201911,2019-11-01,2019,November,28211,charlotte, nc,"$825,000.00",2613,6365,57.57,44.45,70.69,84.0,14.0,1.40,2.66
201910,2019-10-01,2019,October,28262,charlotte, nc,"$249,949.50",1328,23,97.05,96.09,98.01,25.5,-40.5,3.76,0.80
201910,2019-10-01,2019,October,28212,charlotte, nc,"$207,450.00",1702,66,95.77,92.71,98.83,32.5,-33.5,4.48,0.66
201910,2019-10-01,2019,October,28273,charlotte, nc,"$277,495.00",1971,113,94.71,95.94,93.49,26.0,-40.0,2.60,0.89
201910,2019-10-01,2019,October,28216,charlotte, nc,"$255,735.00",589,331,91.55,89.58,93.52,36.5,-29.5,2.60,0.82
201910,2019-10-01,2019,October,28214,charlotte, nc,"$232,449.50",2030,338,91.46,85.79,97.13,40.5,-25.5,3.36,0.74
201910,2019-10-01,2019,October,28213,charlotte, nc,"$221,678.00",1585,374,90.99,86.33,95.64,40.0,-26.0,2.96,0.71
201910,2019-10-01,2019,October,28269,charlotte, nc,"$250,000.00",45,479,89.79,88.38,91.21,38.0,-28.0,2.36,0.80
201910,2019-10-01,2019,October,28217,charlotte, nc,"$202,450.00",4081,587,88.80,79.55,98.05,46.5,-19.5,3.80,0.65
201910,2019-10-01,2019,October,28227,charlotte, nc,"$330,000.00",482,998,85.02,76.80,93.23,49.0,-17.0,2.56,1.06
201910,2019-10-01,2019,October,28208,charlotte, nc,"$289,950.00",2204,1190,83.69,78.28,89.11,47.5,-18.5,2.20,0.93
201910,2019-10-01,2019,October,28215,charlotte, nc,"$233,900.00",492,1562,81.07,73.43,88.72,52.0,-14.0,2.16,0.75
201910,2019-10-01,2019,October,28209,charlotte, nc,"$525,000.00",3826,1574,81.02,82.19,79.85,44.0,-22.0,1.72,1.68
201910,2019-10-01,2019,October,28210,charlotte, nc,"$404,950.00",464,2163,77.42,79.55,75.28,46.5,-19.5,1.56,1.30
201910,2019-10-01,2019,October,28203,charlotte, nc,"$544,950.00",6166,2228,77.13,73.43,80.82,52.0,-14.0,1.76,1.75
201910,2019-10-01,2019,October,28204,charlotte, nc,"$449,900.00",10785,2540,75.47,61.49,89.44,62.5,-3.5,2.24,1.44
201910,2019-10-01,2019,October,28277,charlotte, nc,"$407,500.00",86,2927,73.34,72.78,73.90,52.5,-13.5,1.52,1.31
201910,2019-10-01,2019,October,28270,charlotte, nc,"$459,500.00",2561,3356,71.12,56.80,85.44,67.0,1.0,1.96,1.47
201910,2019-10-01,2019,October,28226,charlotte, nc,"$494,949.50",1124,3469,70.51,62.15,78.87,62.0,-4.0,1.68,1.59
201910,2019-10-01,2019,October,28202,charlotte, nc,"$342,450.00",7277,4007,67.90,75.45,60.35,50.0,-16.0,1.20,1.10
201910,2019-10-01,2019,October,28206,charlotte, nc,"$362,662.00",8412,4050,67.73,54.00,81.47,69.5,3.5,1.80,1.16
201910,2019-10-01,2019,October,28207,charlotte, nc,"$1,381,500.00",9623,4053,67.72,50.99,84.45,72.5,6.5,1.92,4.43
201910,2019-10-01,2019,October,28205,charlotte, nc,"$416,740.00",630,6006,59.06,71.13,46.99,54.0,-12.0,0.96,1.34
201910,2019-10-01,2019,October,28278,charlotte, nc,"$385,600.50",5032,6125,58.52,54.62,62.42,69.0,3.0,1.24,1.24
201910,2019-10-01,2019,October,28211,charlotte, nc,"$725,000.00",2613,6157,58.40,48.95,67.86,74.5,8.5,1.36,2.32
201909,2019-09-01,2019,September,28262,charlotte, nc,"$245,264.29",1328,16,97.11,95.32,98.90,26.5,-39.0,5.20,0.78
201909,2019-09-01,2019,September,28273,charlotte, nc,"$282,928.57",1971,91,95.04,95.93,94.16,25.0,-40.5,2.84,0.90
201909,2019-09-01,2019,September,28213,charlotte, nc,"$239,950.00",1585,164,93.70,92.61,94.80,32.0,-33.5,2.96,0.76
201909,2019-09-01,2019,September,28212,charlotte, nc,"$204,592.86",1702,185,93.42,89.55,97.29,36.0,-29.5,3.68,0.65
201909,2019-09-01,2019,September,28217,charlotte, nc,"$213,441.43",4081,287,91.87,86.05,97.70,40.0,-25.5,3.88,0.68
201909,2019-09-01,2019,September,28216,charlotte, nc,"$259,126.93",589,509,89.35,84.30,94.39,41.5,-24.0,2.88,0.82
201909,2019-09-01,2019,September,28214,charlotte, nc,"$243,500.00",2030,597,88.60,82.61,94.60,43.0,-22.5,2.92,0.77
201909,2019-09-01,2019,September,28269,charlotte, nc,"$255,466.43",45,955,85.54,83.11,87.96,42.5,-23.0,2.20,0.81
201909,2019-09-01,2019,September,28227,charlotte, nc,"$325,350.00",482,989,85.28,77.41,93.14,47.5,-18.0,2.68,1.03
201909,2019-09-01,2019,September,28208,charlotte, nc,"$279,364.29",2204,1393,82.40,76.91,87.90,48.0,-17.5,2.20,0.89
201909,2019-09-01,2019,September,28215,charlotte, nc,"$234,445.00",492,1627,80.79,76.22,85.37,48.5,-17.0,2.04,0.74
201909,2019-09-01,2019,September,28204,charlotte, nc,"$433,734.57",10785,2095,77.94,70.11,85.78,53.5,-12.0,2.08,1.38
201909,2019-09-01,2019,September,28277,charlotte, nc,"$413,626.50",86,2271,76.90,79.23,74.57,46.0,-19.5,1.60,1.31
201909,2019-09-01,2019,September,28270,charlotte, nc,"$464,900.00",2561,2507,75.43,68.79,82.07,54.5,-11.0,1.88,1.48
201909,2019-09-01,2019,September,28209,charlotte, nc,"$502,500.00",3826,2727,74.05,70.11,77.99,53.5,-12.0,1.72,1.60
201909,2019-09-01,2019,September,28203,charlotte, nc,"$562,450.00",6166,3238,71.43,63.98,78.88,58.5,-7.0,1.76,1.79
201909,2019-09-01,2019,September,28202,charlotte, nc,"$361,685.71",7277,3239,71.43,77.41,65.46,47.5,-18.0,1.36,1.15
201909,2019-09-01,2019,September,28210,charlotte, nc,"$418,471.43",464,3419,70.30,70.11,70.50,53.5,-12.0,1.48,1.33
201909,2019-09-01,2019,September,28206,charlotte, nc,"$349,665.21",8412,3792,68.49,53.48,83.50,68.0,2.5,1.96,1.11
201909,2019-09-01,2019,September,28226,charlotte, nc,"$532,135.71",1124,5087,62.65,50.76,74.54,70.5,5.0,1.60,1.69
201909,2019-09-01,2019,September,28278,charlotte, nc,"$381,510.79",5032,5205,62.11,63.98,60.23,58.5,-7.0,1.24,1.21
201909,2019-09-01,2019,September,28211,charlotte, nc,"$639,571.43",2613,5966,58.74,57.30,60.17,64.5,-1.0,1.24,2.03
201909,2019-09-01,2019,September,28205,charlotte, nc,"$410,132.86",630,6074,58.30,67.13,49.47,56.0,-9.5,1.04,1.30
201909,2019-09-01,2019,September,28207,charlotte, nc,"$1,415,000.00",9623,8324,48.60,16.14,81.06,126.5,61.0,1.84,4.49
201908,2019-08-01,2019,August,28262,charlotte, nc,"$237,814.29",1328,10,96.52,97.33,95.71,20.0,-41.0,5.22,0.75
201908,2019-08-01,2019,August,28217,charlotte, nc,"$201,571.43",4081,41,95.34,94.99,95.70,26.0,-35.0,5.19,0.63
201908,2019-08-01,2019,August,28273,charlotte, nc,"$276,428.57",1971,62,94.79,96.52,93.06,22.0,-39.0,3.19,0.87
201908,2019-08-01,2019,August,28212,charlotte, nc,"$212,042.86",1702,105,93.93,93.09,94.76,29.0,-32.0,3.93,0.67
201908,2019-08-01,2019,August,28213,charlotte, nc,"$255,142.86",1585,210,92.25,92.28,92.22,30.0,-31.0,2.96,0.80
201908,2019-08-01,2019,August,28214,charlotte, nc,"$247,000.00",2030,375,90.15,88.56,91.73,35.0,-26.0,2.85,0.78
201908,2019-08-01,2019,August,28227,charlotte, nc,"$327,800.00",482,566,88.17,87.33,89.00,36.0,-25.0,2.44,1.03
201908,2019-08-01,2019,August,28215,charlotte, nc,"$243,042.86",492,868,85.65,87.33,83.97,36.0,-25.0,2.04,0.76
201908,2019-08-01,2019,August,28269,charlotte, nc,"$255,161.43",45,900,85.36,87.33,83.38,36.0,-25.0,2.00,0.80
201908,2019-08-01,2019,August,28216,charlotte, nc,"$253,015.43",589,1008,84.58,79.87,89.29,43.0,-18.0,2.48,0.80
201908,2019-08-01,2019,August,28270,charlotte, nc,"$464,900.00",2561,1614,80.33,81.03,79.63,42.0,-19.0,1.81,1.46
201908,2019-08-01,2019,August,28208,charlotte, nc,"$280,314.29",2204,1953,78.11,72.89,83.33,49.0,-12.0,2.00,0.88
201908,2019-08-01,2019,August,28277,charlotte, nc,"$428,357.14",86,2536,74.46,77.14,71.77,45.0,-16.0,1.52,1.35
201908,2019-08-01,2019,August,28209,charlotte, nc,"$467,857.14",3826,2820,72.72,71.42,74.02,50.0,-11.0,1.59,1.47
201908,2019-08-01,2019,August,28204,charlotte, nc,"$417,956.57",10785,3646,68.30,57.29,79.31,61.0,0.0,1.81,1.32
201908,2019-08-01,2019,August,28206,charlotte, nc,"$354,321.71",8412,3746,67.83,69.90,65.77,51.0,-10.0,1.37,1.11
201908,2019-08-01,2019,August,28203,charlotte, nc,"$549,900.00",6166,3783,67.72,59.44,76.01,59.0,-2.0,1.67,1.73
201908,2019-08-01,2019,August,28210,charlotte, nc,"$408,471.43",464,3827,67.43,69.90,64.97,51.0,-10.0,1.33,1.29
201908,2019-08-01,2019,August,28278,charlotte, nc,"$385,704.29",5032,4368,64.89,69.90,59.89,51.0,-10.0,1.22,1.21
201908,2019-08-01,2019,August,28202,charlotte, nc,"$359,185.71",7277,4465,64.36,62.50,66.21,57.0,-4.0,1.37,1.13
201908,2019-08-01,2019,August,28226,charlotte, nc,"$537,085.71",1124,6005,57.51,45.77,69.25,71.0,10.0,1.44,1.69
201908,2019-08-01,2019,August,28205,charlotte, nc,"$404,622.86",630,6638,54.80,64.06,45.54,56.0,-5.0,0.96,1.27
201908,2019-08-01,2019,August,28211,charlotte, nc,"$643,571.43",2613,6765,54.27,46.96,61.58,70.0,9.0,1.26,2.03
201908,2019-08-01,2019,August,28207,charlotte, nc,"$1,405,857.14",9623,7894,49.17,23.33,75.01,101.0,40.0,1.63,4.42
201907,2019-07-01,2019,July,28217,charlotte, nc,"$214,758.00",4081,16,98.41,97.62,99.19,16.5,-43.0,4.92,0.67
201907,2019-07-01,2019,July,28213,charlotte, nc,"$259,450.00",1585,121,95.60,93.86,97.34,26.5,-33.0,3.46,0.81
201907,2019-07-01,2019,July,28212,charlotte, nc,"$209,900.00",1702,140,95.20,91.66,98.74,29.5,-30.0,4.31,0.65
201907,2019-07-01,2019,July,28273,charlotte, nc,"$270,000.00",1971,234,93.65,89.96,97.35,31.5,-28.0,3.46,0.84
201907,2019-07-01,2019,July,28262,charlotte, nc,"$239,900.00",1328,411,91.23,82.99,99.46,38.0,-21.5,5.65,0.75
201907,2019-07-01,2019,July,28215,charlotte, nc,"$234,450.00",492,424,91.09,89.17,93.00,32.5,-27.0,2.58,0.73
201907,2019-07-01,2019,July,28227,charlotte, nc,"$346,490.00",482,537,89.87,86.43,93.30,35.0,-24.5,2.62,1.08
201907,2019-07-01,2019,July,28269,charlotte, nc,"$256,000.00",45,625,88.89,90.59,87.20,31.0,-28.5,2.08,0.80
201907,2019-07-01,2019,July,28214,charlotte, nc,"$257,950.00",2030,921,86.16,77.29,95.03,42.5,-17.0,2.88,0.80
201907,2019-07-01,2019,July,28216,charlotte, nc,"$251,835.00",589,981,85.70,79.42,91.98,41.0,-18.5,2.46,0.78
201907,2019-07-01,2019,July,28270,charlotte, nc,"$449,900.00",2561,1875,79.36,75.90,82.81,43.5,-16.0,1.85,1.40
201907,2019-07-01,2019,July,28206,charlotte, nc,"$355,032.00",8412,1916,79.14,85.67,72.61,35.5,-24.0,1.50,1.10
201907,2019-07-01,2019,July,28208,charlotte, nc,"$295,400.00",2204,3143,72.07,56.95,87.18,58.0,-1.5,2.08,0.92
201907,2019-07-01,2019,July,28204,charlotte, nc,"$449,900.00",10785,3246,71.51,61.37,81.64,54.5,-5.0,1.81,1.40
201907,2019-07-01,2019,July,28277,charlotte, nc,"$434,000.00",86,3358,70.92,69.98,71.85,48.0,-11.5,1.46,1.35
201907,2019-07-01,2019,July,28210,charlotte, nc,"$407,450.00",464,4154,66.88,64.84,68.92,52.0,-7.5,1.38,1.27
201907,2019-07-01,2019,July,28209,charlotte, nc,"$479,500.00",3826,4368,66.00,57.53,74.46,57.5,-2.0,1.54,1.49
201907,2019-07-01,2019,July,28202,charlotte, nc,"$345,000.00",7277,4707,64.48,65.37,63.58,51.5,-8.0,1.27,1.07
201907,2019-07-01,2019,July,28203,charlotte, nc,"$548,450.00",6166,5338,61.68,43.39,79.97,70.0,10.5,1.73,1.70
201907,2019-07-01,2019,July,28278,charlotte, nc,"$394,433.50",5032,5869,59.29,51.31,67.27,63.0,3.5,1.35,1.23
201907,2019-07-01,2019,July,28205,charlotte, nc,"$399,900.00",630,6142,58.00,63.98,52.02,52.5,-7.0,1.04,1.24
201907,2019-07-01,2019,July,28226,charlotte, nc,"$570,000.00",1124,6860,54.98,42.69,67.26,70.5,11.0,1.35,1.77
201907,2019-07-01,2019,July,28211,charlotte, nc,"$694,450.00",2613,7288,53.05,46.08,60.03,67.5,8.0,1.19,2.16
201907,2019-07-01,2019,July,28207,charlotte, nc,"$1,407,000.00",9623,8315,48.68,20.62,76.75,104.5,45.0,1.62,4.37
201906,2019-06-01,2019,June,28213,charlotte, nc,"$249,000.00",1585,257,93.44,89.54,97.33,29.0,-28.0,3.52,0.77
201906,2019-06-01,2019,June,28212,charlotte, nc,"$219,900.00",1702,303,92.78,87.29,98.27,31.0,-26.0,3.96,0.68
201906,2019-06-01,2019,June,28215,charlotte, nc,"$232,900.00",492,464,90.74,90.52,90.95,28.0,-29.0,2.36,0.72
201906,2019-06-01,2019,June,28216,charlotte, nc,"$255,000.00",589,519,90.05,89.54,90.56,29.0,-28.0,2.32,0.78
201906,2019-06-01,2019,June,28214,charlotte, nc,"$249,900.00",2030,531,89.88,87.29,92.48,31.0,-26.0,2.52,0.77
201906,2019-06-01,2019,June,28206,charlotte, nc,"$351,751.00",8412,597,89.31,93.62,85.01,23.0,-34.0,1.96,1.08
201906,2019-06-01,2019,June,28273,charlotte, nc,"$264,000.00",1971,600,89.29,85.39,93.19,34.0,-23.0,2.60,0.81
201906,2019-06-01,2019,June,28227,charlotte, nc,"$339,900.00",482,661,88.76,82.36,95.17,36.0,-21.0,2.92,1.05
201906,2019-06-01,2019,June,28217,charlotte, nc,"$200,000.00",4081,732,88.19,77.25,99.13,40.0,-17.0,4.80,0.62
201906,2019-06-01,2019,June,28269,charlotte, nc,"$259,630.00",45,963,86.31,87.29,85.34,31.0,-26.0,1.96,0.80
201906,2019-06-01,2019,June,28262,charlotte, nc,"$239,700.00",1328,1277,83.76,69.34,98.17,45.0,-12.0,3.92,0.74
201906,2019-06-01,2019,June,28270,charlotte, nc,"$450,000.00",2561,2175,77.92,72.81,83.04,43.0,-14.0,1.84,1.38
201906,2019-06-01,2019,June,28204,charlotte, nc,"$539,000.00",10785,2215,77.67,70.97,84.37,44.0,-13.0,1.92,1.66
201906,2019-06-01,2019,June,28277,charlotte, nc,"$429,900.00",86,2699,74.80,79.24,70.37,38.0,-19.0,1.40,1.32
201906,2019-06-01,2019,June,28208,charlotte, nc,"$324,900.00",2204,3323,71.45,58.33,84.56,53.0,-4.0,1.92,1.00
201906,2019-06-01,2019,June,28210,charlotte, nc,"$420,000.00",464,4159,67.31,62.80,71.81,50.0,-7.0,1.44,1.29
201906,2019-06-01,2019,June,28209,charlotte, nc,"$535,000.00",3826,4320,66.52,62.80,70.24,50.0,-7.0,1.40,1.65
201906,2019-06-01,2019,June,28202,charlotte, nc,"$347,900.00",7277,4345,66.42,61.23,71.62,51.0,-6.0,1.44,1.07
201906,2019-06-01,2019,June,28203,charlotte, nc,"$557,000.00",6166,5561,60.90,46.17,75.62,64.0,7.0,1.56,1.71
201906,2019-06-01,2019,June,28278,charlotte, nc,"$389,500.00",5032,6533,56.60,49.58,63.62,60.0,3.0,1.24,1.20
201906,2019-06-01,2019,June,28205,charlotte, nc,"$383,557.00",630,6556,56.51,64.63,48.39,49.0,-8.0,0.96,1.18
201906,2019-06-01,2019,June,28226,charlotte, nc,"$599,000.00",1124,7426,53.03,46.17,59.89,64.0,7.0,1.16,1.84
201906,2019-06-01,2019,June,28211,charlotte, nc,"$750,000.00",2613,7607,52.29,42.73,61.84,67.0,10.0,1.20,2.31
201906,2019-06-01,2019,June,28207,charlotte, nc,"$1,399,000.00",9623,8943,46.41,25.83,66.99,92.0,35.0,1.32,4.30
201905,2019-05-01,2019,May,28212,charlotte, nc,"$222,500.00",1702,186,95.10,91.74,98.46,24.5,-31.5,4.48,0.69
201905,2019-05-01,2019,May,28213,charlotte, nc,"$249,950.00",1585,249,94.09,91.06,97.12,25.5,-30.5,3.63,0.77
201905,2019-05-01,2019,May,28217,charlotte, nc,"$178,000.00",4081,333,92.67,86.19,99.16,31.0,-25.0,5.37,0.55
201905,2019-05-01,2019,May,28262,charlotte, nc,"$242,450.00",1328,401,91.79,85.56,98.01,31.5,-24.5,4.07,0.75
201905,2019-05-01,2019,May,28206,charlotte, nc,"$267,450.00",8412,416,91.56,90.38,92.75,26.5,-29.5,2.70,0.82
201905,2019-05-01,2019,May,28215,charlotte, nc,"$231,950.00",492,527,90.50,87.10,93.89,30.0,-26.0,2.85,0.71
201905,2019-05-01,2019,May,28269,charlotte, nc,"$263,500.00",45,659,89.17,87.64,90.70,29.5,-26.5,2.44,0.81
201905,2019-05-01,2019,May,28216,charlotte, nc,"$262,850.50",589,867,87.40,82.19,92.61,34.5,-21.5,2.67,0.81
201905,2019-05-01,2019,May,28227,charlotte, nc,"$364,163.00",482,1032,86.27,80.23,92.31,36.0,-20.0,2.63,1.12
201905,2019-05-01,2019,May,28204,charlotte, nc,"$492,400.00",10785,1041,86.20,86.19,86.21,31.0,-25.0,2.11,1.52
201905,2019-05-01,2019,May,28273,charlotte, nc,"$268,500.00",1971,1101,85.76,84.02,87.50,33.0,-23.0,2.19,0.83
201905,2019-05-01,2019,May,28214,charlotte, nc,"$281,950.00",2030,1237,84.69,75.73,93.64,39.5,-16.5,2.81,0.87
201905,2019-05-01,2019,May,28270,charlotte, nc,"$449,450.00",2561,1850,80.27,77.93,82.60,38.0,-18.0,1.89,1.38
201905,2019-05-01,2019,May,28277,charlotte, nc,"$435,000.00",86,2751,74.98,77.93,72.03,38.0,-18.0,1.48,1.34
201905,2019-05-01,2019,May,28208,charlotte, nc,"$346,249.50",2204,3001,73.59,64.64,82.54,48.0,-8.0,1.89,1.07
201905,2019-05-01,2019,May,28210,charlotte, nc,"$424,950.00",464,3606,70.42,67.64,73.19,45.5,-10.5,1.52,1.31
201905,2019-05-01,2019,May,28209,charlotte, nc,"$544,950.00",3826,3788,69.60,71.47,67.73,42.5,-13.5,1.37,1.68
201905,2019-05-01,2019,May,28202,charlotte, nc,"$358,900.00",7277,5942,60.17,52.72,67.62,58.0,2.0,1.37,1.11
201905,2019-05-01,2019,May,28203,charlotte, nc,"$591,450.00",6166,6053,59.72,51.89,67.54,59.0,3.0,1.37,1.82
201905,2019-05-01,2019,May,28278,charlotte, nc,"$374,950.00",5032,6806,56.42,58.35,54.50,53.0,-3.0,1.07,1.15
201905,2019-05-01,2019,May,28226,charlotte, nc,"$612,450.00",1124,6899,56.02,53.72,58.32,57.0,1.0,1.15,1.89
201905,2019-05-01,2019,May,28211,charlotte, nc,"$775,000.00",2613,7230,54.58,49.16,59.99,61.5,5.5,1.19,2.39
201905,2019-05-01,2019,May,28205,charlotte, nc,"$375,042.00",630,7750,52.37,61.18,43.55,50.5,-5.5,0.89,1.15
201905,2019-05-01,2019,May,28207,charlotte, nc,"$1,415,000.00",9623,8717,47.84,31.11,64.58,88.5,32.5,1.30,4.36
201904,2019-04-01,2019,April,28213,charlotte, nc,"$243,450.00",1585,304,92.88,90.42,95.34,27.0,-31.5,3.36,0.76
201904,2019-04-01,2019,April,28262,charlotte, nc,"$249,542.86",1328,402,91.77,87.19,96.35,31.0,-27.5,3.68,0.78
201904,2019-04-01,2019,April,28212,charlotte, nc,"$214,778.57",1702,599,89.65,81.13,98.17,36.5,-22.0,4.79,0.67
201904,2019-04-01,2019,April,28269,charlotte, nc,"$258,500.00",45,733,88.39,87.53,89.26,30.5,-28.0,2.43,0.81
201904,2019-04-01,2019,April,28216,charlotte, nc,"$262,850.50",589,879,87.23,80.64,93.81,37.0,-21.5,3.04,0.83
201904,2019-04-01,2019,April,28273,charlotte, nc,"$269,990.71",1971,924,86.86,86.56,87.16,31.5,-27.0,2.25,0.85
201904,2019-04-01,2019,April,28227,charlotte, nc,"$372,696.43",482,984,86.38,81.76,91.00,36.0,-22.5,2.61,1.17
201904,2019-04-01,2019,April,28204,charlotte, nc,"$592,000.00",10785,1116,85.25,82.99,87.52,35.0,-23.5,2.29,1.86
201904,2019-04-01,2019,April,28270,charlotte, nc,"$462,450.00",2561,1236,84.24,82.24,86.23,35.5,-23.0,2.18,1.45
201904,2019-04-01,2019,April,28217,charlotte, nc,"$175,342.50",4081,1508,82.36,65.84,98.89,50.0,-8.5,6.00,0.55
201904,2019-04-01,2019,April,28215,charlotte, nc,"$231,642.86",492,1519,82.30,73.63,90.97,43.0,-15.5,2.61,0.73
201904,2019-04-01,2019,April,28206,charlotte, nc,"$284,950.00",8412,1754,80.82,71.53,90.11,45.0,-13.5,2.54,0.89
201904,2019-04-01,2019,April,28214,charlotte, nc,"$286,615.00",2030,1983,79.37,64.94,93.81,51.0,-7.5,3.04,0.90
201904,2019-04-01,2019,April,28208,charlotte, nc,"$340,200.00",2204,2725,75.11,66.92,83.31,49.0,-9.5,2.00,1.07
201904,2019-04-01,2019,April,28210,charlotte, nc,"$405,314.29",464,2756,74.90,75.38,74.42,41.5,-17.0,1.61,1.27
201904,2019-04-01,2019,April,28277,charlotte, nc,"$451,150.50",86,3254,72.46,73.63,71.29,43.0,-15.5,1.50,1.42
201904,2019-04-01,2019,April,28209,charlotte, nc,"$549,700.00",3826,3619,70.68,69.13,72.22,47.0,-11.5,1.54,1.73
201904,2019-04-01,2019,April,28203,charlotte, nc,"$563,121.43",6166,4411,66.97,64.09,69.86,51.5,-7.0,1.46,1.77
201904,2019-04-01,2019,April,28202,charlotte, nc,"$347,607.14",7277,5391,62.68,66.92,58.44,49.0,-9.5,1.18,1.09
201904,2019-04-01,2019,April,28226,charlotte, nc,"$625,000.00",1124,6020,60.11,58.18,62.04,57.5,-1.0,1.25,1.96
201904,2019-04-01,2019,April,28211,charlotte, nc,"$775,000.00",2613,6545,57.89,58.69,57.09,57.0,-1.5,1.14,2.43
201904,2019-04-01,2019,April,28278,charlotte, nc,"$368,164.29",5032,6690,57.19,55.60,58.78,60.5,2.0,1.18,1.16
201904,2019-04-01,2019,April,28205,charlotte, nc,"$371,200.00",630,6878,56.28,67.33,45.22,48.5,-10.0,0.93,1.17
201904,2019-04-01,2019,April,28207,charlotte, nc,"$1,417,142.86",9623,7582,53.28,37.93,68.63,86.5,28.0,1.43,4.45
201903,2019-03-01,2019,March,28212,charlotte, nc,"$217,728.57",1702,48,95.43,95.76,95.11,21.0,-44.0,5.59,0.71
201903,2019-03-01,2019,March,28213,charlotte, nc,"$237,957.14",1585,182,92.91,92.76,93.06,28.0,-37.0,3.62,0.77
201903,2019-03-01,2019,March,28217,charlotte, nc,"$176,740.00",4081,313,91.04,87.29,94.80,36.0,-29.0,4.90,0.57
201903,2019-03-01,2019,March,28262,charlotte, nc,"$247,042.86",1328,471,89.13,85.53,92.72,38.0,-27.0,3.48,0.80
201903,2019-03-01,2019,March,28216,charlotte, nc,"$246,960.43",589,531,88.49,86.40,90.57,37.0,-28.0,2.93,0.80
201903,2019-03-01,2019,March,28273,charlotte, nc,"$269,995.71",1971,716,86.33,85.53,87.13,38.0,-27.0,2.45,0.88
201903,2019-03-01,2019,March,28206,charlotte, nc,"$325,714.29",8412,748,86.03,95.33,76.74,22.0,-43.0,1.79,1.06
201903,2019-03-01,2019,March,28214,charlotte, nc,"$264,140.00",2030,873,85.06,80.15,89.98,44.0,-21.0,2.83,0.86
201903,2019-03-01,2019,March,28215,charlotte, nc,"$232,142.86",492,1023,83.79,80.15,87.44,44.0,-21.0,2.48,0.76
