month_date_yyyymm,postal_code,zip_name,nielsen_hh_rank,hotness_rank,hotness_rank_mm,hotness_rank_yy,hotness_score,supply_score,demand_score,median_days_on_market,median_days_on_market_mm,median_dom_mm_day,median_days_on_market_yy,median_dom_yy_day,median_dom_vs_us,ldp_unique_viewers_per_property_mm,ldp_unique_viewers_per_property_yy,ldp_unique_viewers_per_property_vs_us,median_listing_price,median_listing_price_mm,median_listing_price_yy,median_listing_price_vs_us
201810,28214,"charlotte, nc",2030,502,-78,837,89.559956,84.74514118,94.37477081,42.5,0.036585366,1.5,-0.198113208,-10.5,-26,-0.126984127,0.12244898,2.75,248900,0.096475771,0.059171472,0.8324
201810,28269,"charlotte, nc",45,506,392,483,89.53062,90.23469014,88.82654932,36,-0.142857143,-6,-0.272727273,-13.5,-32.5,-0.022222222,-0.2,2.2,241200,-0.034813926,-0.03307276,0.8067
201810,28216,"charlotte, nc",589,589,-279,-379,88.749542,87.32673267,90.17235057,39.5,0.161764706,5.5,0.179104478,6,-29,-0.115384615,-0.342857143,2.3,228267.5,0.014522222,0.042341149,0.7634
201810,28273,"charlotte, nc",1971,719,788,-535,87.554089,89.66629996,85.44187752,36.5,-0.223404255,-10.5,0.140625,4.5,-32,-0.069767442,-0.411764706,2,259950,0.011478599,0.112085561,0.8694
201810,28227,"charlotte, nc",482,765,22,1358,87.158049,80.70773744,93.60836084,47,0.044444444,2,-0.25984252,-16.5,-21.5,-0.070175439,0.06,2.65,319745,-0.016169231,-0.007003106,1.0694
201810,28215,"charlotte, nc",492,855,-356,-387,86.453979,83.36633663,89.54162083,44,0.189189189,7,0.1,4,-24.5,-0.0625,-0.262295082,2.25,229450,-0.03592437,0.304063654,0.7674
201810,28217,"charlotte, nc",4081,1048,-925,-547,85.201687,72.05353869,98.34983498,55.5,0.734375,23.5,0.337349398,14,-13,0.04,0.181818182,3.9,188000,-0.048101266,0.275440977,0.6288
201810,28206,"charlotte, nc",8412,1541,-747,-1373,81.881188,67.88045471,95.88192153,59.5,0.4875,19.5,0.776119403,26,-9,0.326086957,-0.306818182,3.05,272000,-0.090301003,-0.332511242,0.9097
201810,28209,"charlotte, nc",3826,1885,866,-357,79.768977,77.13604694,82.40190686,50.5,-0.028846154,-1.5,-0.019417476,-1,-18,0.088235294,-0.119047619,1.85,470000,-0.087378641,0.088104013,1.5719
201810,28270,"charlotte, nc",2561,2052,1818,695,78.740374,69.44994499,88.03080308,58,-0.09375,-6,-0.016949153,-1,-10.5,0.228571429,0.303030303,2.15,499450,-0.047759771,9.02E-04,1.6704
201810,28210,"charlotte, nc",464,2577,350,203,75.977264,76.09094243,75.86358636,51.5,0.03,1.5,-0.134453782,-8,-17,0.032258065,-0.03030303,1.6,407495,-0.057815029,-0.022793765,1.3629
201810,28204,"charlotte, nc",10785,3242,1634,-887,72.649432,57.49908324,87.79977998,69.5,-0.097402597,-7.5,0.069230769,4.5,1,0.131578947,-0.085106383,2.15,542500,-0.013636364,0.085217043,1.8144
201810,28277,"charlotte, nc",86,3294,-556,649,72.436744,74.07774111,70.79574624,53.5,0.163043478,7.5,-0.157480315,-10,-15,-0.033333333,0.074074074,1.45,415950,0.039875,-0.038265896,1.3911
201810,28211,"charlotte, nc",2613,3366,344,212,72.112211,71.63916392,72.58525853,56,0.056603774,3,-0.111111111,-7,-12.5,0.034482759,0.034482759,1.5,651200,0.009612403,-0.150922485,2.1779
201810,28203,"charlotte, nc",6166,3404,-1282,-1785,71.938027,65.35020169,78.52585259,62,0.265306122,13,0.377777778,17,-6.5,-0.055555556,0,1.7,566900,0.090192308,0.036380256,1.896
201810,28202,"charlotte, nc",7277,3442,1500,800,71.73634,69.44994499,74.02273561,58,-0.049180328,-3,-0.100775194,-6.5,-10.5,0.107142857,0.192307692,1.55,352400,0.006857143,0.053512706,1.1786
201810,28226,"charlotte, nc",1124,3542,1028,1250,71.301797,69.9889989,72.61459479,57.5,-0.128787879,-8.5,-0.217687075,-16,-11,-0.0625,0.071428571,1.5,599500,-0.0408,-0.077692308,2.005
201810,28207,"charlotte, nc",9623,3715,664,311,70.485882,61.07077374,79.9009901,66,-0.070422535,-5,-0.195121951,-16,-2.5,-0.054054054,-0.186046512,1.75,1219500,0.025651808,0.294585987,4.0786
201810,28208,"charlotte, nc",2204,5040,-551,-4027,64.459113,43.5056839,85.41254125,85,0.133333333,10,0.888888889,40,16.5,0,-0.090909091,2,284900,-0.0339098,0.862700229,0.9528
201810,28205,"charlotte, nc",630,5423,-293,-3602,62.689769,73.72203887,51.65749908,54,0.08,4,0.35,14,-14.5,-0.045454545,-0.275862069,1.05,350599,0.001711429,-0.064944659,1.1726
201810,28278,"charlotte, nc",5032,6685,-2273,-1006,57.334067,52.42757609,62.24055739,75,0.136363636,9,-0.019607843,-1.5,6.5,-0.242424242,0,1.25,399949.5,-0.058940139,-0.013079581,1.3376
201809,28217,"charlotte, nc",4081,123,263,350,94.810459,91.64414579,97.97677306,32,-0.146666667,-5.5,-0.219512195,-9,-33,-0.157303371,0.013513514,3.5714,197500,0.013080277,0.161764706,0.6605
201809,28213,"charlotte, nc",1585,178,-41,-80,93.614418,89.12059017,98.10824629,36,0.24137931,7,0.24137931,7,-29,-0.012987013,-0.037974684,3.619,200000,-0.012345679,-0.069767442,0.6689
201809,28212,"charlotte, nc",1702,195,38,58,93.37521,88.05419619,98.6962238,37,0.104477612,3.5,0.057142857,2,-28,-0.045454545,0.166666667,4,199000,0.005050505,0.170588235,0.6656
201809,28216,"charlotte, nc",589,310,-40,352,91.761011,90.6946169,92.82740486,34,0.046153846,1.5,-0.227272727,-10,-31,-0.257142857,-0.235294118,2.4762,225000,0.006733931,0.046560305,0.7525
201809,28214,"charlotte, nc",2030,424,398,996,90.387846,84.43868235,96.33700971,41,-0.012048193,-0.5,-0.211538462,-11,-24,0.032786885,0.211538462,3,227000,-0.043001686,0.096671337,0.7592
201809,28215,"charlotte, nc",492,499,-239,-143,89.494924,88.05419619,90.93565116,37,0.254237288,7.5,0.057142857,2,-28,-0.213114754,-0.142857143,2.2857,238000,0.043859649,0.287182261,0.796
201809,28262,"charlotte, nc",1328,643,-281,-172,88.309839,78.51873494,98.10094222,46,0.260273973,9.5,0.12195122,5,-19,-0.136363636,0.027027027,3.619,244900,0.113434872,0.04212766,0.8191
201809,28227,"charlotte, nc",482,787,63,1782,87.203272,79.66182163,94.74472281,45,0.058823529,2.5,-0.307692308,-20,-20,-0.095238095,0.14,2.7143,325000,-0.029850746,-0.029561063,1.087
201809,28206,"charlotte, nc",8412,794,-709,883,87.164926,84.88423052,89.44562121,40,1.352941176,23,-0.310344828,-18,-25,-0.233333333,-0.323529412,2.1905,299000,-0.045490822,-0.143266476,1
201809,28269,"charlotte, nc",45,898,-333,88,86.377912,83.72288365,89.03294135,42,0.272727273,9,-0.045454545,-2,-23,-0.117647059,-0.02173913,2.1429,249900,-2.00E-04,0.02,0.8358
201809,28273,"charlotte, nc",1971,1507,-805,-1205,82.402673,77.41947265,87.38587393,47,0.402985075,13.5,0.305555556,11,-18,-0.104166667,-0.367647059,2.0476,257000,-0.009395326,0.142222222,0.8595
201809,28203,"charlotte, nc",6166,2122,1394,-804,78.474911,76.2289095,80.72091155,49,-0.155172414,-9,0.113636364,5,-16,-0.076923077,-0.052631579,1.7143,520000,-0.031657356,-0.095652174,1.7391
201809,28277,"charlotte, nc",86,2738,360,387,75.16982,78.51873494,71.82090424,46,-0.031578947,-1.5,-0.132075472,-7,-19,-0.090909091,0.111111111,1.4286,400000,-0.095034909,-0.045346062,1.3378
201809,28209,"charlotte, nc",3826,2751,-26,-1594,75.085823,71.89394493,78.27770068,52,0.083333333,4,0.155555556,7,-13,-0.055555556,-0.209302326,1.619,515000,0,0.143808995,1.7224
201809,28210,"charlotte, nc",464,2927,324,-629,74.180118,74.74618362,73.61405303,50,-0.074074074,-4,0,0,-15,-0.162162162,0,1.4762,432500,-0.016822005,-0.005747126,1.4465
201809,28211,"charlotte, nc",2613,3710,692,2181,70.241399,70.69242568,69.79037324,53,-0.07826087,-4.5,-0.369047619,-31,-12,-0.09375,0.035714286,1.381,645000,-0.078570112,-0.102920723,2.1572
201809,28270,"charlotte, nc",2561,3870,1452,-1353,69.496384,59.34920751,79.64356146,64,-0.111111111,-8,0.28,14,-1,-0.054054054,0.206896552,1.6667,524500,0.039746258,0.05959596,1.7542
201809,28207,"charlotte, nc",9623,4379,1188,-15,67.040391,52.1473961,81.9333869,71,-0.059602649,-4.5,-0.08974359,-7,6,-0.026315789,0,1.7619,1189000,-0.065618861,0.116431925,3.9766
201809,28278,"charlotte, nc",5032,4412,1778,494,66.859616,56.85486816,76.86436345,66,0.109243697,6.5,-0.014925373,-1,1,0.32,0.32,1.5714,424999,-0.012663492,0.036585455,1.4214
201809,28208,"charlotte, nc",2204,4489,-1093,-4123,66.496238,48.06076985,84.93170696,75,0.181102362,11.5,1.142857143,40,10,-0.166666667,-0.272727273,1.9048,294900,0.123428571,1.034494653,0.9863
201809,28226,"charlotte, nc",1124,4570,1236,-662,66.116427,56.85486816,75.37798554,66,-0.070422535,-5,0.03125,2,1,-0.03030303,0.103448276,1.5238,625000,-0.011388801,-0.031007752,2.0903
201809,28204,"charlotte, nc",10785,4876,-1159,-3288,64.903952,47.07106859,82.73683442,77,0.25203252,15.5,0.452830189,24,12,-0.073170732,-0.224489796,1.8095,550000,0.203632783,0.102204409,1.8395
201809,28202,"charlotte, nc",7277,4942,273,-5,64.600833,61.68285735,67.51880798,61,0.060869565,3.5,-0.061538462,-4,-4,0,0.166666667,1.3333,350000,1.43E-04,0.032448378,1.1706
201809,28205,"charlotte, nc",630,5130,-582,-3757,63.769995,74.74618362,52.79380615,50,0.030927835,1.5,0.428571429,15,-15,-0.153846154,-0.266666667,1.0476,350000,0.011706894,-0.043454496,1.1706
201808,28206,"charlotte, nc",8412,85,-38,606,95.909807,97.73601495,94.08359893,17,-0.19047619,-4,-0.590361446,-24.5,-45.5,-0.387755102,-0.240506329,2.7273,313250,0.610953973,0.193560678,1.0468
201808,28213,"charlotte, nc",1585,137,-53,447,94.768656,91.93684288,97.60046892,29,0.234042553,5.5,-0.275,-11,-33.5,-0.144444444,-0.104651163,3.5,202500,-0.095578383,0.051948052,0.6767
201808,28212,"charlotte, nc",1702,233,982,-175,93.4077,88.3064073,98.50899366,33.5,-0.279569892,-13,0.425531915,10,-29,-0.043478261,0.086419753,4,198000,-0.009752438,0.309090909,0.6617
201808,28215,"charlotte, nc",492,260,195,0,92.982745,91.4825805,94.48291021,29.5,-0.119402985,-4,0,0,-33,-0.075757576,0,2.7727,228000,0.022650819,0.232765612,0.7619
201808,28216,"charlotte, nc",589,270,38,326,92.876507,89.23691248,96.51610067,32.5,0.031746032,1,-0.166666667,-6.5,-30,-0.078947368,0.014492754,3.1818,223495,-0.002753088,0.064287245,0.7469
201808,28262,"charlotte, nc",1328,362,-124,-61,91.872733,85.23280947,98.51265707,36.5,0.196721311,6,0.106060606,3.5,-26,0.011494253,0.205479452,4,219950,-0.026769912,-0.220588235,0.735
201808,28217,"charlotte, nc",4081,386,-69,16,91.482581,84.371909,98.59325201,37.5,0.153846154,5,0.071428571,2.5,-25,0.05952381,0.289855072,4.0455,194950,-0.184138941,-0.155146262,0.6515
201808,28269,"charlotte, nc",45,565,-25,394,89.709492,88.85958164,90.55940213,33,0.03125,1,-0.164556962,-6.5,-29.5,-0.105263158,0.108695652,2.3182,249950,0.020224903,0.012148208,0.8353
201808,28273,"charlotte, nc",1971,702,-323,-335,88.544529,88.3064073,88.78265011,33.5,0.31372549,8,0.080645161,2.5,-29,-0.094339623,-0.127272727,2.1818,259437.5,0.01760149,0.123106061,0.867
201808,28214,"charlotte, nc",2030,822,-11,-173,87.443675,80.41176686,94.4755834,41.5,0.092105263,3.5,0.257575758,8.5,-21,-0.016129032,0.355555556,2.7727,237200,-0.0512,0.180158217,0.7926
201808,28227,"charlotte, nc",482,850,-53,1340,87.227534,79.38601311,95.06905521,42.5,0.118421053,4.5,-0.247787611,-14,-20,0,0.285714286,2.8636,335000,-0.010339734,-0.01311671,1.1195
201808,28209,"charlotte, nc",3826,2725,-886,-1244,75.345276,73.28644173,77.40411034,48,0.230769231,9,0.054945055,2.5,-14.5,-0.1,-0.142857143,1.6364,515000,-0.009615385,0.067358619,1.721
201808,28277,"charlotte, nc",86,3098,349,-396,73.489761,73.75169433,73.22782723,47.5,0.06741573,3,0.010638298,0.5,-15,0.03125,0.137931034,1.5,442006,-0.024039868,0.010414905,1.477
201808,28210,"charlotte, nc",464,3251,362,-870,72.689307,66.60072535,78.77788768,54,0.018867925,1,0.048543689,2.5,-8.5,-0.026315789,0.027777778,1.6818,439900,0.024810716,0.038847562,1.47
201808,28208,"charlotte, nc",2204,3396,-112,-1798,72.040884,55.29179031,88.78997692,63.5,0.186915888,10,0.20952381,11,1,0.142857143,-0.172413793,2.1818,262500,0.050210042,0.636584682,0.8772
201808,28203,"charlotte, nc",6166,3516,491,-1355,71.394292,61.82730703,80.9612778,58,0.074074074,4,0.208333333,10,-4.5,0.083333333,0.114285714,1.7727,537000,-0.07012987,-0.071964247,1.7945
201808,28204,"charlotte, nc",10785,3717,-2298,-2735,70.319083,57.57409239,83.06407298,61.5,0.5375,21.5,0.464285714,19.5,-1,-0.145833333,-0.196078431,1.8636,456950,0.218533333,-0.169030733,1.527
201808,28211,"charlotte, nc",2613,4402,899,1938,66.908451,62.27424259,71.54266037,57.5,0.00877193,0.5,-0.319526627,-27,-5,0.066666667,0.066666667,1.4545,699999,-0.054055405,-0.104860614,2.3392
201808,28205,"charlotte, nc",630,4548,-638,-3064,66.194087,72.57940433,59.80877019,48.5,0.243589744,9.5,0.141176471,6,-14,0,-0.315789474,1.1818,345950,-0.012671595,-0.065,1.1561
201808,28202,"charlotte, nc",7277,5215,-210,-555,63.118658,62.27424259,63.96307287,57.5,0.116504854,6,0.036036036,2,-5,0,0.217391304,1.2727,349950,0.0742901,0.060454545,1.1694
201808,28270,"charlotte, nc",2561,5322,-848,-2704,62.592959,46.47030809,78.71560977,72,0.263157895,15,0.44,22,9.5,0.057142857,0.15625,1.6818,504450,-0.005029586,0.010921844,1.6857
201808,28207,"charlotte, nc",9623,5567,-567,-569,61.457303,43.09264754,79.82195846,75.5,0.208,13,-0.032051282,-2.5,13,0.055555556,0.027027027,1.7273,1272500,-0.028625954,0.156818182,4.2523
201808,28226,"charlotte, nc",1124,5806,-469,-776,60.372935,47.55833974,73.18752977,71,0.126984127,8,-0.02739726,-2,8.5,-0.029411765,0.03125,1.5,632200,-0.019312805,0.03334423,2.1126
201808,28278,"charlotte, nc",5032,6190,-684,-1372,58.788512,60.02124776,57.55577536,59.5,0.043859649,2.5,-0.048,-3,-3,-0.137931034,-0.038461538,1.1364,430450,-0.021704545,0.02110045,1.4384
201807,28206,"charlotte, nc",8412,47,,,97.334141,95.87553207,98.79274916,21,,,,,-38.5,,,4.2609,194450,,,0.6484
201807,28213,"charlotte, nc",1585,84,,,96.46448,94.56553647,98.36342287,23.5,,,,,-36,,,3.913,223900,,,0.7466
201807,28262,"charlotte, nc",1328,238,,,93.752752,89.38426538,98.12123881,30.5,,,,,-29,,,3.7826,226000,,,0.7536
201807,28216,"charlotte, nc",589,308,,,92.82438,88.58432409,97.06443564,31.5,,,,,-28,,,3.3043,224112,,,0.7473
201807,28217,"charlotte, nc",4081,317,,,92.725305,87.61558785,97.83502128,32.5,,,,,-27,,,3.6522,238950,,,0.7968
201807,28273,"charlotte, nc",1971,379,,,92.024439,93.47203875,90.5768384,25.5,,,,,-34,,,2.3043,254950,,,0.8501
201807,28215,"charlotte, nc",492,455,,,90.936445,86.62850433,95.24438573,33.5,,,,,-26,,,2.8696,222950,,,0.7434
201807,28269,"charlotte, nc",45,540,,,90.255761,88.16233671,92.34918538,32,,,,,-27.5,,,2.4783,244995,,,0.8169
201807,28227,"charlotte, nc",482,797,,,88.131146,81.80317041,94.45912227,38,,,,,-21.5,,,2.7391,338500,,,1.1287
201807,28214,"charlotte, nc",2030,811,,,87.993542,81.80317041,94.18391311,38,,,,,-21.5,,,2.6957,250000,,,0.8336
201807,28212,"charlotte, nc",1702,1215,,,84.953398,71.42228093,98.4845149,46.5,,,,,-13,,,4,199950,,,0.6667
201807,28204,"charlotte, nc",10785,1419,,,83.564509,79.63452224,87.49449582,40,,,,,-19.5,,,2.087,375000,,,1.2504
201807,28209,"charlotte, nc",3826,1839,,,80.951857,80.77939234,81.12432115,39,,,,,-20.5,,,1.7391,520000,,,1.7339
201807,28208,"charlotte, nc",2204,3284,,,73.101057,63.1880229,83.01409071,53.5,,,,,-6,,,1.8261,249950,,,0.8334
201807,28277,"charlotte, nc",86,3447,,,72.158007,73.91384119,70.40217232,44.5,,,,,-15,,,1.3913,452893.5,,,1.5101
201807,28210,"charlotte, nc",464,3613,,,71.389256,63.88521943,78.89329224,53,,,,,-6.5,,,1.6522,429250,,,1.4313
201807,28205,"charlotte, nc",630,3910,,,69.81139,80.77939234,58.84338764,39,,,,,-20.5,,,1.1304,350390,,,1.1684
201807,28203,"charlotte, nc",6166,4007,,,69.330691,62.66696022,75.99442243,54,,,,,-5.5,,,1.5652,577500,,,1.9256
201807,28270,"charlotte, nc",2561,4474,,,66.855644,58.93879348,74.77249376,57,,,,,-2.5,,,1.5217,507000,,,1.6906
201807,28207,"charlotte, nc",9623,5000,,,64.287025,52.60531337,75.96873624,62.5,,,,,3,,,1.5652,1310000,,,4.3681
201807,28202,"charlotte, nc",7277,5005,,,64.274182,65.53647439,63.01188904,51.5,,,,,-8,,,1.2174,325750,,,1.0862
201807,28211,"charlotte, nc",2613,5301,,,62.931161,58.93879348,66.92352855,57,,,,,-2.5,,,1.3043,740000,,,2.4675
201807,28226,"charlotte, nc",1124,5337,,,62.777044,52.22369,73.33039777,63,,,,,3.5,,,1.4783,644650,,,2.1495
201807,28278,"charlotte, nc",5032,5506,,,62.050492,58.93879348,65.16218993,57,,,,,-2.5,,,1.2609,440000,,,1.4672
201806,28217,"charlotte, nc",4081,63,,,97.248462,96.64616286,97.85076157,16,,,,,-41,,,3.7826,242900,,,0.8097
201806,28213,"charlotte, nc",1585,222,,,94.603105,90.27899824,98.92721148,26,,,,,-31,,,4.6087,229900,,,0.7663
201806,28212,"charlotte, nc",1702,249,,,94.244288,89.40392501,99.08465144,28,,,,,-29,,,4.7391,214900,,,0.7163
201806,28206,"charlotte, nc",8412,306,,,93.609036,88.10779145,99.1102812,29,,,,,-28,,,4.7826,198000,,,0.66
201806,28262,"charlotte, nc",1328,365,,,92.951816,86.98374341,98.91988869,30,,,,,-27,,,4.6087,210000,,,0.7
201806,28216,"charlotte, nc",589,437,,,91.926626,86.98374341,96.86950791,30,,,,,-27,,,3.3478,229990,,,0.7666
201806,28215,"charlotte, nc",492,678,,,89.927504,84.53793204,95.31707674,32,,,,,-25,,,2.9565,229990,,,0.7666
201806,28273,"charlotte, nc",1971,840,,,88.448301,83.12463386,93.77196837,34,,,,,-23,,,2.6957,250900,,,0.8363
201806,28227,"charlotte, nc",482,870,,,88.153559,83.51640305,92.7907147,33,,,,,-24,,,2.5652,349000,,,1.1633
201806,28208,"charlotte, nc",2204,943,,,87.47254,84.53793204,90.40714704,32,,,,,-25,,,2.3043,209900,,,0.6997
201806,28269,"charlotte, nc",45,1174,,,85.854203,77.89616286,93.8122437,38,,,,,-19,,,2.6957,246990,,,0.8233
201806,28204,"charlotte, nc",10785,1338,,,84.702695,76.36203866,93.04335091,39,,,,,-18,,,2.6087,593900,,,1.9797
201806,28209,"charlotte, nc",3826,1482,,,83.858743,80.85823081,86.859256,36,,,,,-21,,,2.0435,564000,,,1.88
201806,28214,"charlotte, nc",2030,2392,,,78.456356,64.14030463,92.77240773,49,,,,,-8,,,2.5652,250990,,,0.8366
201806,28203,"charlotte, nc",6166,2495,,,77.821104,73.71485062,81.92735794,42,,,,,-15,,,1.7826,566900,,,1.8897
201806,28205,"charlotte, nc",630,3010,,,74.904804,79.23623316,70.57337434,37,,,,,-20,,,1.3913,350000,,,1.1667
201806,28270,"charlotte, nc",2561,3132,,,74.243922,72.00864089,76.47920328,43,,,,,-14,,,1.5652,520000,,,1.7333
201806,28210,"charlotte, nc",464,3707,,,71.512522,64.14030463,78.88473931,49,,,,,-8,,,1.6522,450000,,,1.5
201806,28277,"charlotte, nc",86,3735,,,71.292838,70.45254833,72.1331283,44,,,,,-13,,,1.4348,471030,,,1.5701
201806,28202,"charlotte, nc",7277,4111,,,69.420035,73.71485062,65.12521968,42,,,,,-15,,,1.2609,345000,,,1.15
201806,28211,"charlotte, nc",2613,4390,,,68.133055,62.64279438,73.62331576,50,,,,,-7,,,1.4783,775000,,,2.5833
201806,28207,"charlotte, nc",9623,4666,,,66.78017,51.66593439,81.89440539,59,,,,,2,,,1.7826,1415000,,,4.7167
201806,28226,"charlotte, nc",1124,4989,,,65.158172,58.20518453,72.11115993,53,,,,,-4,,,1.4348,665000,,,2.2167
201806,28278,"charlotte, nc",5032,5339,,,63.455624,59.63678969,67.27445811,52,,,,,-5,,,1.3043,429999,,,1.4333
201805,28212,"charlotte, nc",1702,41,,,98.002511,96.57731502,99.42770639,15,,,,,-42,,,5.9167,199997.5,,,0.6669
201805,28217,"charlotte, nc",4081,462,,,92.57126,86.36095112,98.78156845,29,,,,,-28,,,4.6667,253900,,,0.8466
201805,28213,"charlotte, nc",1585,477,,,92.381111,85.71850539,99.04371585,29.5,,,,,-27.5,,,5,217000,,,0.7236
201805,28262,"charlotte, nc",1328,491,,,92.281421,85.71850539,98.84433614,29.5,,,,,-27.5,,,4.7083,254950,,,0.8501
201805,28269,"charlotte, nc",45,981,,,88.210752,85.31236154,91.10914193,30,,,,,-27,,,2.4583,248495,,,0.8286
201805,28204,"charlotte, nc",10785,1078,,,87.426156,84.30807857,90.54423276,31,,,,,-26,,,2.4167,367500,,,1.2254
201805,28227,"charlotte, nc",482,1312,,,85.888347,77.12671688,94.64997785,37.5,,,,,-19.5,,,2.9583,352000,,,1.1737
201805,28215,"charlotte, nc",492,1431,,,85.170211,74.33909319,96.0013292,40,,,,,-17,,,3.25,235500,,,0.7853
201805,28273,"charlotte, nc",1971,1438,,,85.155442,75.97105302,94.33983163,38.5,,,,,-18.5,,,2.9167,249450,,,0.8318
201805,28208,"charlotte, nc",2204,1474,,,84.871142,74.86338798,94.87889529,39.5,,,,,-17.5,,,3,174900,,,0.5832
201805,28209,"charlotte, nc",3826,1687,,,83.538251,79.34204696,87.73445577,35.5,,,,,-21.5,,,2.1667,530475,,,1.7688
201805,28203,"charlotte, nc",6166,1980,,,81.782602,84.30807857,79.25712598,31,,,,,-26,,,1.7083,590000,,,1.9673
201805,28216,"charlotte, nc",589,2102,,,81.022006,65.73253581,96.31147541,47.5,,,,,-9.5,,,3.3333,242745,,,0.8094
201805,28214,"charlotte, nc",2030,2368,,,79.714961,65.28577758,94.14414414,48,,,,,-9,,,2.875,257990,,,0.8603
201805,28210,"charlotte, nc",464,2861,,,76.918107,72.53359917,81.30261409,41.5,,,,,-15.5,,,1.7917,427500,,,1.4255
201805,28270,"charlotte, nc",2561,2936,,,76.539654,73.67818638,79.40112243,40.5,,,,,-16.5,,,1.7083,522400,,,1.7419
201805,28207,"charlotte, nc",9623,3439,,,74.17479,66.33067494,82.01890415,47,,,,,-10,,,1.8333,1382500,,,4.6099
201805,28277,"charlotte, nc",86,3867,,,71.93546,71.40378083,72.46713927,42.5,,,,,-14.5,,,1.4583,477499.5,,,1.5922
201805,28206,"charlotte, nc",8412,4051,,,71.034559,43.8487668,98.2203515,70.5,,,,,13.5,,,4.2083,314500,,,1.0487
201805,28211,"charlotte, nc",2613,4190,,,70.357037,62.32831192,78.38576281,50.5,,,,,-6.5,,,1.6667,837500,,,2.7926
201805,28226,"charlotte, nc",1124,4297,,,69.805051,62.32831192,77.28178999,50.5,,,,,-6.5,,,1.625,659000,,,2.1974
201805,28205,"charlotte, nc",630,4322,,,69.679516,72.53359917,66.82543199,41.5,,,,,-15.5,,,1.2917,317900,,,1.06
201805,28202,"charlotte, nc",7277,5212,,,65.344853,65.73253581,64.95717029,47.5,,,,,-9.5,,,1.25,329900,,,1.1
201805,28278,"charlotte, nc",5032,6150,,,61.058189,58.69517058,63.42120809,54,,,,,-3,,,1.2083,419999.5,,,1.4005
201804,28217,"charlotte, nc",4081,226,,,95.288433,93.55376185,97.02310427,21.5,,,,,-38,,,3.8462,235900,,,0.7918
201804,28262,"charlotte, nc",1328,302,,,94.314648,90.03998815,98.58930687,27,,,,,-32.5,,,4.9231,243950,,,0.8188
201804,28213,"charlotte, nc",1585,494,,,92.161582,86.01525474,98.30790877,31.5,,,,,-28,,,4.6154,226400,,,0.7599
201804,28212,"charlotte, nc",1702,570,,,91.535841,84.14543839,98.92624408,33.5,,,,,-26,,,5.4231,189999,,,0.6377
201804,28269,"charlotte, nc",45,602,,,91.211863,90.98045024,91.44327607,25.5,,,,,-34,,,2.6154,240000,,,0.8055
201804,28204,"charlotte, nc",10785,718,,,90.306576,86.50399882,94.10915284,31,,,,,-28.5,,,3.0385,372000,,,1.2485
201804,28216,"charlotte, nc",589,966,,,88.523771,80.56872038,96.47882109,37,,,,,-22.5,,,3.6538,249950,,,0.8389
201804,28273,"charlotte, nc",1971,1138,,,87.368557,80.56872038,94.16839455,37,,,,,-22.5,,,3.0385,248400,,,0.8337
201804,28214,"charlotte, nc",2030,1264,,,86.520661,78.65077014,94.39055095,39,,,,,-20.5,,,3.0769,248490,,,0.834
201804,28227,"charlotte, nc",482,1508,,,85.039618,77.98430095,92.09493483,39.5,,,,,-20,,,2.6923,360462,,,1.2098
201804,28208,"charlotte, nc",2204,1524,,,84.924837,75.46652844,94.38314573,42,,,,,-17.5,,,3.0769,163550,,,0.5489
201804,28209,"charlotte, nc",3826,1539,,,84.797097,83.2049763,86.38921801,34.5,,,,,-25,,,2.1538,517460,,,1.7367
201804,28203,"charlotte, nc",6166,1624,,,84.234301,82.12381517,86.34478673,35.5,,,,,-24,,,2.1538,578950,,,1.9431
201804,28215,"charlotte, nc",492,1693,,,83.812204,72.24526066,95.37914692,45,,,,,-14.5,,,3.3077,225000,,,0.7552
201804,28270,"charlotte, nc",2561,1815,,,83.099452,82.12381517,84.07508886,35.5,,,,,-24,,,2,494900,,,1.661
201804,28206,"charlotte, nc",8412,1840,,,82.943943,72.24526066,93.64262441,45,,,,,-14.5,,,2.9615,310000,,,1.0405
201804,28205,"charlotte, nc",630,2055,,,81.785027,90.98045024,72.58960308,25.5,,,,,-34,,,1.5,317900,,,1.067
201804,28277,"charlotte, nc",86,2860,,,77.245631,79.59123223,74.90002962,38,,,,,-21.5,,,1.5769,471000,,,1.5808
201804,28210,"charlotte, nc",464,3369,,,74.690832,70.62722156,78.75444313,46.5,,,,,-13,,,1.7308,450000,,,1.5103
201804,28207,"charlotte, nc",9623,3456,,,74.263181,65.15106635,83.37529621,51.5,,,,,-8,,,1.9615,1344750,,,4.5134
201804,28226,"charlotte, nc",1124,4158,,,70.849378,67.95393957,73.74481635,49,,,,,-10.5,,,1.5385,674500,,,2.2638
201804,28202,"charlotte, nc",7277,4750,,,67.733634,71.22334123,64.24392773,46,,,,,-13.5,,,1.2692,354700,,,1.1905
201804,28211,"charlotte, nc",2613,5220,,,65.643513,56.4721564,74.81486967,60.5,,,,,1,,,1.5769,894450,,,3.002
201804,28278,"charlotte, nc",5032,5749,,,62.929502,63.04798578,62.81101896,53.5,,,,,-6,,,1.2308,422355,,,1.4175
201803,28262,"charlotte, nc",1328,121,,,96.780338,94.2745127,99.28616341,22,,,,,-43,,,5.8519,245000,,,0.8478
