month_date_yyyymm,postal_code,zip_name,flag,median_listing_price,median_listing_price_mm,median_listing_price_yy,active_listing_count,active_listing_count_mm,active_listing_count_yy,median_days_on_market,median_days_on_market_mm,median_days_on_market_yy,new_listing_count,new_listing_count_mm,new_listing_count_yy,price_increased_count,price_increased_count_mm,price_increased_count_yy,price_reduced_count,price_reduced_count_mm,price_reduced_count_yy,pending_listing_count,pending_listing_count_mm,pending_listing_count_yy,median_listing_price_per_square_foot,median_listing_price_per_square_foot_mm,median_listing_price_per_square_foot_yy,median_square_feet,median_square_feet_mm,median_square_feet_yy,average_listing_price,average_listing_price_mm,average_listing_price_yy,total_listing_count,total_listing_count_mm,total_listing_count_yy,pending_ratio,pending_ratio_mm,pending_ratio_yy
202101,28277,"charlotte, nc",,440985,0.0015,0.0457,48,-0.2615,-0.619,54,0.069306931,-0.018181818,36,-0.1,-0.5,24,,,20,0.25,-0.4444,74,-0.26,0.0423,182.3050058,0.0505,0.0938,2484,-0.0054,-0.0348,559056.8125,0.0916,0.0405,122,-0.2606,-0.3807,1.541666667,0.0032,0.9782
202101,28202,"charlotte, nc",*,439000,0.0642,,82,-0.1633,0.2813,56,-0.026086957,,24,-0.25,-0.25,4,,,12,-0.25,-0.5,28,-0.2,-0.2,354.7963206,0.0321,0.0858,1240,0.0012,0.0653,588647.6951,0.0588,0.138,110,-0.1729,0.1111,0.341463415,-0.0157,-0.2054
202101,28215,"charlotte, nc",,300000,0.053,0.2717,60,-0.1429,-0.4643,37,-0.129411765,0.104477612,52,0.1818,-0.35,40,-0.1667,9,8,1,-0.6,141,-0.014,0.3824,164.2710472,0.0693,0.2435,1824,-0.0162,0.0133,309159.6667,0.039,0.1229,201,-0.0563,-0.0607,2.35,0.3071,1.4393
202101,28205,"charlotte, nc",,453208,0.0137,0.0355,90,-0.2437,-0.5263,77,0.25203252,-0.055214724,64,0.6,-0.0588,4,-0.5,-0.75,28,0,-0.3636,85,-0.0659,-0.0957,275.3341693,0.0071,0.1858,1705,0.0505,-0.0562,519162.7857,0.0709,0.0962,175,-0.1667,-0.3838,0.944444444,0.1797,0.4497
202101,28262,"charlotte, nc",*,332705,0.0128,0.2496,27,-0.1818,0.4211,42,-0.184466019,,12,-0.25,-0.5,4,,,0,-1,,27,-0.1,0.35,150.5135387,0.0601,0.1882,2262,-0.0354,0.0458,338658.5714,0.0233,0.1756,54,-0.1429,0.3846,1,0.0909,-0.0526
202101,28207,"charlotte, nc",,1295000,-0.0189,-0.0407,57,-0.1094,-0.05,146,0.114503817,0.474747475,20,4,0,0,,,16,1,0,35,0.4,2.1818,386.7081228,0.0391,0.0752,2690,-0.0533,-0.0923,1383325.31,0.04,0.0789,92,0.0337,0.2958,0.614035088,0.2234,0.4307
202101,28214,"charlotte, nc",*,324390,0.1159,,26,-0.2973,,29,-0.226666667,,28,0.1667,-0.5333,20,0.25,-0.5,0,-1,-1,50,-0.1525,-0.359,149.5338346,0.0235,0.1966,2293,0.1625,0.2132,381268.4615,0.2798,0.1985,76,-0.2083,-0.5581,1.923076923,0.3285,1.0933
202101,28227,"charlotte, nc",*,345900,-0.0014,-0.0523,41,0.1714,-0.5638,23,-0.566037736,,44,1.2,-0.1538,24,,5,4,0,-0.8333,38,-0.3871,-0.2963,181.1943426,0.0768,0.3417,1909,-0.023,-0.2558,390699.6875,0.024,0.0626,79,-0.1856,-0.4662,0.926829268,-0.8446,0.3524
202101,28203,"charlotte, nc",,619900,0.0289,0.0333,54,-0.1692,0.2,71,0.314814815,-0.197740113,28,0.4,0,0,,,20,0.6667,1.5,57,0,0.3256,339.5737327,0.0633,0.0523,1816,-0.0189,-0.1167,765156.4545,0.0543,0.1118,111,-0.0902,0.2614,1.055555556,0.1786,0.1
202101,28211,"charlotte, nc",,892200,0.123,0.0197,94,-0.1296,-0.1826,74,0.04964539,-0.26,28,0.4,-0.125,8,1,1,20,0.6667,0,41,-0.2264,-0.1277,298.164123,0.0693,0.0465,3100,0.1081,0,1131311.702,0.0483,-0.0118,135,-0.1615,-0.1667,0.436170213,-0.0546,0.0275
202101,28210,"charlotte, nc",,463400,0.0534,0.1166,55,-0.2763,-0.5802,59,0.026086957,-0.284848485,36,0.2857,-0.1,0,,,16,-0.4286,-0.6364,78,-0.1522,0.2787,241.0166521,0.0517,0.1485,2012,-0.0098,-0.0294,632696.1852,0.0104,0.0302,133,-0.2083,-0.3073,1.418181818,0.2077,0.9525
202101,28209,"charlotte, nc",,554000,0.0307,-0.0625,73,-0.1098,0.1967,72,0.411764706,-0.269035533,24,0,0,8,,,20,0,0.6667,40,-0.2308,-0.2157,279.8507463,0.0066,0.008,1904,-8.00E-04,-0.0927,669787.0137,0.0043,-0.0245,113,-0.1567,0.0089,0.547945205,-0.0862,-0.2881
202101,28204,"charlotte, nc",,456820,0.0751,-0.3375,26,-0.2353,0.1818,43,-0.381294964,-0.426666667,20,0.6667,4,4,,,4,-0.6667,,31,0.1481,0.8235,276.0416667,0.0095,-0.0797,1668,0.0471,-0.2382,466232.6,0.0154,-0.1773,57,-0.0656,0.4615,1.192307692,0.3982,0.4196
202012,28273,"charlotte, nc",*,323990,-0.0073,,22,0,-0.4054,30.5,-0.075757576,-0.207792208,20,0.25,-0.375,0,,,0,-1,-1,33,-0.175,-0.2667,144.9915762,0.0308,0.0605,2163.5,-0.0053,0.1363,307134.6607,0.018,0.1017,55,-0.1129,-0.3293,1.5,-0.3182,0.2838
202012,28215,"charlotte, nc",,284905,0.0032,0.2026,70,-0.0667,-0.4355,42.5,0.180555556,-0.15,44,-0.2143,-0.3125,48,3,5,4,-0.6667,-0.8,143,-0.0714,0.4592,153.6178815,0.0071,0.1768,1854,-0.0242,0.0658,297565.2399,-0.0201,0.0804,213,-0.0699,-0.0405,2.042857143,-0.0105,1.2525
202012,28205,"charlotte, nc",,447097,0.0092,0.034,119,-0.15,-0.4413,61.5,0.308510638,-0.108695652,40,-0.4444,-0.2308,8,-0.3333,,28,-0.4167,-0.5333,91,-0.0319,-0.125,273.3803519,-0.0025,0.1828,1623,0.0019,-0.1043,484771.1873,0.0029,0.0579,210,-0.1026,-0.3375,0.764705882,0.0933,0.2764
202012,28216,"charlotte, nc",,267000,-0.0507,0.0373,39,-0.0488,-0.5517,42,0.292307692,-0.168316832,32,0,-0.1111,8,,,8,0,-0.3333,62,-0.0882,0.0508,155.2543567,-0.0156,0.1268,1856.5,-0.0083,0.0035,361040.8375,-0.0105,0.1834,101,-0.0734,-0.3082,1.58974359,-0.0688,0.9116
202012,28262,"charlotte, nc",*,328500,0.0397,,33,0.0313,,51.5,0.430555556,,16,-0.2,1,0,-1,,4,0,-0.6667,30,-0.2105,0,141.9804542,0.0068,0.2007,2345,0.0328,0.1072,330941.612,0.0526,0.2059,63,-0.1,0.2857,0.909090909,-0.2784,-0.6699
202012,28208,"charlotte, nc",,292495,-0.0068,0.0741,77,-0.1538,0.0405,57,0.163265306,-0.155555556,28,-0.125,0.4,4,,0,16,-0.5,1,106,-0.0093,0.7966,215.5899875,0.0227,0.0596,1308.5,-0.0322,-0.0132,323751.3816,-0.0089,0.1229,183,-0.0758,0.3759,1.376623377,0.2008,0.5793
202012,28210,"charlotte, nc",,439900,5.00E-04,0.0666,76,-0.24,-0.4571,57.5,0.337209302,-0.166666667,28,-0.5333,-0.125,0,-1,,28,-0.2222,-0.3636,92,-0.0612,0.2267,229.1674347,0.0092,0.0911,2032,-0.0039,0.0224,626183.066,-0.0406,0.0655,168,-0.1515,-0.2186,1.210526316,0.2305,0.6748
202012,28277,"charlotte, nc",,440304.5,-0.0032,0.0806,65,-0.2778,-0.539,50.5,0.24691358,-0.257352941,40,-0.3333,0,0,-1,-1,16,-0.5556,-0.6,100,-0.187,0.2346,173.5357918,-0.0066,0.0686,2497.5,-0.0087,-0.0244,512166.0283,-0.0383,-0.0259,165,-0.2254,-0.2568,1.538461538,0.1718,0.964
202012,28202,"charlotte, nc",*,412500,0.0289,,98,0.0652,,57.5,-0.025423729,,32,0.1429,1,0,,,16,-0.5,-0.2,35,-0.125,-0.0541,343.7756627,0.0203,0.0683,1238.5,-0.0016,0.0946,555968.6037,0.023,0.1571,133,0.0076,0.2788,0.357142857,-0.0776,-0.1951
202012,28214,"charlotte, nc",,290705,-0.0134,0.237,37,0.0278,-0.5747,37.5,-0.21875,-0.175824176,24,-0.1429,-0.5,16,,0.3333,4,-0.6667,-0.8,59,-0.2892,-0.2027,146.1015362,0.0821,0.1777,1972.5,-0.054,0.1047,297918.8385,-0.0566,-0.0061,96,-0.1933,-0.4037,1.594594595,-0.711,0.744
202012,28207,"charlotte, nc",,1320000,0.0162,0.0124,64,-0.1111,0.1636,131,0.060728745,0.658227848,4,-0.8,,0,,,8,-0.3333,1,25,-0.2647,0.6667,372.1681754,0.0521,0.0578,2841.5,0.0563,0.0037,1330148.749,0.0434,0.1114,89,-0.1604,0.2714,0.390625,-0.0816,0.1179
202012,28211,"charlotte, nc",,794450,-0.0643,-0.027,108,-0.136,-0.1074,70.5,0.014388489,-0.298507463,20,-0.5,-0.1667,4,,,12,-0.25,0,53,-0.2535,-0.1311,278.8445535,-0.0033,0.0444,2797.5,-0.0951,-0.0718,1079184.037,-2.00E-04,0.0057,161,-0.1786,-0.1154,0.490740741,-0.0773,-0.0134
202012,28203,"charlotte, nc",*,602500,0.0126,,65,-0.0845,,54,0.402597403,,20,-0.1667,0.6667,0,,,12,-0.5714,0,57,0.0179,0.2955,319.3605684,-0.0096,-0.0022,1851,-0.0201,-0.0997,725768.5507,-0.0301,0.0993,122,-0.0394,0.3556,0.876923077,0.0882,-0.0796
202012,28217,"charlotte, nc",,285000,0.018,0.2211,17,-0.0556,0.2143,33,-0.043478261,-0.274725275,8,-0.3333,1,0,,,0,-1,-1,16,-0.0588,0.1429,165.2365625,0.0242,0.1111,1518,-0.0411,-0.003,282080.5966,-0.0037,-0.1272,33,-0.0571,0.1786,0.941176471,-0.0033,-0.0588
202012,28209,"charlotte, nc",,537500,-0.1326,-0.1011,82,-0.0989,0.1549,51,0.03030303,-0.341935484,24,-0.1429,1,0,,,20,-0.375,4,52,-0.2239,-0.037,278.004843,-0.0353,-0.0059,1905.5,-0.0795,-0.0539,666896.4011,-0.0917,0.0167,134,-0.1519,0.072,0.634146341,-0.1021,-0.1264
202012,28204,"charlotte, nc",,424900,-0.0556,-0.3751,34,-0.1053,0.619,69.5,-0.027972028,0.208695652,12,0.5,2,0,,,12,0,,27,0.35,0.35,273.4375,0,-0.02,1593,-0.0124,-0.1885,459148.9507,-0.0799,-0.169,61,0.0517,0.4878,0.794117647,0.2678,-0.1583
202012,28269,"charlotte, nc",,276500,-0.0125,0.0696,47,-0.0408,-0.5727,38,0.134328358,-0.173913043,44,-0.1538,-0.1538,24,2,0.5,0,-1,-1,67,-0.3558,-0.4597,146.1765549,0.0518,0.1992,1861.5,-0.0859,-0.0961,285290.6827,-0.0136,0.07,114,-0.2549,-0.5128,1.425531915,-0.6969,0.2983
202012,28270,"charlotte, nc",,577450,0.0359,0.2473,44,-0.2542,-0.4133,60.5,0.657534247,-0.159722222,12,-0.625,-0.4,0,,,12,-0.5714,-0.4,53,0,0.5143,177.0961743,0.0124,0.0744,3309.5,0.0329,0.1115,738627.6127,0.0662,0.1217,97,-0.1339,-0.1182,1.204545455,0.3062,0.7379
202012,28278,"charlotte, nc",*,420068,-0.0033,0.0774,85,-0.023,-0.517,45.5,0.22972973,,44,-0.2143,0.1,24,2,5,8,-0.5,-0.8,57,-0.05,0,156.9624573,0.0059,0.1101,2808,-0.0062,-0.0168,618371.1428,0.0173,0.1448,142,-0.034,-0.3906,0.670588235,-0.0191,0.3467
202012,28226,"charlotte, nc",*,820100,0.0454,,67,-0.2637,-0.5533,87.5,0.296296296,0.315789474,12,-0.5,-0.625,8,,1,12,-0.4,-0.5,55,-0.321,-0.1538,244.0299859,0.0582,0.3166,3133,0.0084,0.0815,983614.3365,0.0361,0.3482,122,-0.2907,-0.4326,0.820895522,-0.0692,0.3876
202012,28227,"charlotte, nc",*,346400,-0.0237,,35,-0.3269,,53,0.341772152,,20,-0.4444,-0.4444,0,,,4,-0.8,-0.8,62,-0.1842,0.1698,168.2677665,0.0591,0.2664,1954,-0.0491,-0.2255,381560.0967,-0.0012,0.0958,97,-0.2422,-0.3533,1.771428571,0.3099,1.225
202011,28202,"charlotte, nc",*,400908,0.0306,,92,-0.0612,0.122,59,0.053571429,-0.180555556,28,-0.2222,0.1667,0,,,32,0.1429,0.1429,40,0.1765,0,336.9254101,0.0027,0.0366,1240.5,0.0381,0.0958,543462.4321,0.0301,0.1633,132,0,0.082,0.434782609,0.0878,-0.053
202011,28204,"charlotte, nc",,449900,0,-0.007,38,0,0.52,71.5,0.743902439,0.489583333,8,-0.3333,0,0,,,12,-0.25,0.5,20,-0.0909,0,273.4375,0.0023,0.0588,1613,-0.0122,-0.13,499034.619,-0.0316,-0.0279,58,-0.0333,0.2889,0.526315789,-0.0526,-0.2737
202011,28212,"charlotte, nc",,235443.5,-0.039,0.0377,13,-0.2353,-0.6579,28,0.4,-0.096774194,16,-0.3333,-0.5,0,,,0,-1,-1,25,-0.0741,-0.3056,141.8120115,-0.0207,0.124,1664.5,-0.0232,-0.0272,226791.5938,-0.0752,0.0447,38,-0.1364,-0.4865,1.923076923,0.3348,0.9757
202011,28262,"charlotte, nc",,315950,0.0476,0.2949,32,-0.1111,0.0667,36,0.333333333,0.058823529,20,-0.1667,-0.1667,12,0.5,,4,-0.6667,-0.5,38,-0.0732,0.1176,141.0246519,0.018,0.1685,2270.5,0.056,0.1614,314400.1913,0.1081,0.2347,70,-0.0909,0.0938,1.1875,0.0486,0.0542
202011,28277,"charlotte, nc",,441717.5,-0.0397,0.1043,90,-0.1892,-0.4944,40.5,0.191176471,-0.357142857,60,-0.3182,-0.1667,4,-0.5,,36,-0.3077,-0.5263,123,-0.0752,0.1942,174.6945067,0.0126,0.0737,2519.5,-0.0514,-0.0135,532581.0629,-0.0456,0.0213,213,-0.127,-0.242,1.366666667,0.1685,0.788
202011,28270,"charlotte, nc",*,557450,-0.0305,0.1962,59,-0.0923,-0.2716,36.5,-0.013513514,,32,-0.2727,0.1429,0,,,28,-0.125,0,53,0.1778,-0.197,174.9271137,-0.0125,0.098,3204,0.0335,0.0399,692795.5373,0.0138,0.06,112,0.0182,-0.2381,0.898305085,0.206,0.0835
202011,28210,"charlotte, nc",,439700,-5.00E-04,0.0993,100,-0.0385,-0.3789,43,0,-0.188679245,60,-0.0625,-0.1176,4,,,36,-0.1,-0.4,98,0.0208,0.2895,227.084067,0.0118,0.1128,2040,-0.0309,0.034,652708.2248,-0.0302,0.1424,198,-0.01,-0.1646,0.98,0.0569,0.508
202011,28213,"charlotte, nc",,245000,0.0426,0.1101,16,-0.2,-0.6667,29.5,0.966666667,-0.280487805,20,-0.1667,-0.5,4,,,4,0,-0.8,42,-0.125,-0.16,121.7378612,-0.0036,-0.0049,1740.5,0.0777,0.103,234978.5641,-0.018,0.0037,58,-0.1471,-0.4082,2.625,0.225,1.5833
202011,28215,"charlotte, nc",,283995,0.0346,0.2085,75,-0.1477,-0.4361,36,0.125,-0.181818182,56,-0.4615,-0.1765,12,-0.5,2,12,-0.25,-0.5714,154,0.5248,0.3276,152.5391328,0.0303,0.1698,1900,0.0556,0.0704,303669.282,0.0526,0.0996,229,0.2116,-0.0803,2.053333333,0.9056,1.1812
202011,28214,"charlotte, nc",*,294660,0.0913,,36,-0.234,-0.561,48,-0.04,0.297297297,28,0,-0.4615,0,-1,-1,12,-0.4,-0.5,83,-0.0235,-0.1263,135.0147188,-0.0183,0.0961,2085,0.0974,0.1532,315782.6944,0.0359,0.0543,119,-0.0985,-0.3277,2.305555556,0.497,1.147
202011,28211,"charlotte, nc",,849000,-0.1502,0.0291,125,-0.031,-0.1554,69.5,0.053030303,-0.172619048,40,-0.1667,0.1111,0,,,16,-0.6667,-0.5556,71,-0.0658,0.0758,279.7600562,-0.0643,0.1211,3091.5,-0.1197,0.0305,1079424.315,-0.1133,0.0138,196,-0.0439,-0.0841,0.568,-0.0211,0.1221
202011,28217,"charlotte, nc",,279950,0.145,0.2454,18,0.125,0,34.5,0.078125,-0.31,12,0,0,0,,,4,-0.5,0,17,0,0.0625,161.3364925,0.0057,0.1028,1583,6.00E-04,0.0696,283137.6563,0.0745,-0.0427,35,0.0606,0.0294,0.944444444,-0.1181,0.0556
202011,28207,"charlotte, nc",,1299000,-0.0378,-0.0378,72,-0.122,0.0286,123.5,0.222772277,0.764285714,20,0.6667,1.5,0,,,12,-0.4,-0.25,34,-0.1053,0.619,353.7290025,-0.0246,0.0012,2690,-0.0708,-0.1479,1274776.1,-0.0646,-0.0211,106,-0.1167,0.1648,0.472222222,0.0088,0.1722
202011,28216,"charlotte, nc",,281250,0.0227,0.0821,41,-0.0889,-0.6095,32.5,-0.071428571,-0.144736842,32,-0.2727,-0.2727,0,-1,-1,8,-0.5,-0.8,68,-0.0556,0.0625,157.7208476,0.0449,0.2117,1872,0.0097,-0.0631,364853.9125,0.0984,0.2124,109,-0.0684,-0.355,1.658536585,0.0585,1.049
202011,28203,"charlotte, nc",*,595000,-0.007,,71,0.0758,,38.5,0.013157895,,24,-0.3333,2,0,,-1,28,-0.2222,1.3333,56,-0.0508,0.1915,322.4539849,-0.0284,0.0412,1889,-0.0713,-0.0564,748264.6338,-0.0404,0.1286,127,0.016,0.3093,0.788732394,-0.1052,-0.1513
202011,28227,"charlotte, nc",,354825,-0.0098,-0.0144,52,-0.1875,-0.5048,39.5,0.012820513,-0.102272727,36,-0.3077,-0.5,0,-1,-1,20,-0.1667,-0.375,76,-0.1059,0.2063,158.8831739,0.0733,0.2327,2055,-0.1512,-0.2219,382001.1031,-0.0123,0.0738,128,-0.1409,-0.2381,1.461538462,0.1334,0.8615
202011,28209,"charlotte, nc",,619700,-0.0459,0.0593,91,-0.0521,0.0706,49.5,0.076086957,-0.116071429,28,-0.3,-0.125,0,-1,,32,0,0,67,0,-0.0429,288.1845655,-0.0152,0.0443,2070,-0.0268,0,734245.2335,-0.0376,0.1034,158,-0.0307,0.0194,0.736263736,0.0383,-0.0873
202011,28269,"charlotte, nc",,280000,0.0332,0.0717,49,-0.1552,-0.6689,33.5,0.155172414,-0.202380952,52,-0.35,-0.4091,8,-0.6667,-0.6,8,0,-0.875,104,-0.0714,-0.1545,138.9723589,0.0182,0.1422,2036.5,0.0306,-0.0284,289227.6532,0.0374,0.082,153,-0.1,-0.4354,2.12244898,0.1914,1.2914
202011,28208,"charlotte, nc",,294495,0.0593,0.0713,91,-0.0714,0.1375,49,0.195121951,-0.125,32,-0.2727,0,0,-1,-1,32,-0.2,1.6667,107,0.0594,0.5507,210.8093087,-0.0268,0.0934,1352,-0.016,-0.0146,326646.9058,-0.0045,0.1066,198,-0.005,0.3289,1.175824176,0.1452,0.3133
202011,28278,"charlotte, nc",*,421479,-0.0613,0.1036,87,0.16,-0.5606,37,-0.119047619,,56,0.0769,0.2727,8,-0.7143,-0.3333,16,0,-0.8333,60,-0.1892,-0.0909,156.0365582,-0.0141,0.099,2825.5,0.023,-0.021,607846.4515,0.0082,0.1289,147,-0.0134,-0.4432,0.689655172,-0.297,0.3563
202011,28273,"charlotte, nc",,326365,0.1254,0.1955,22,0.0476,-0.6452,33,1.2,0.1,16,-0.6,-0.5556,0,-1,-1,4,0,-0.8571,40,-0.1304,-0.0909,140.6603374,0.0476,0.0742,2175,0.0183,0.1299,301698.364,0.0473,0.0326,62,-0.0746,-0.4151,1.818181818,-0.3723,1.1085
202011,28205,"charlotte, nc",,443019.5,-0.0263,0.0449,140,-0.0411,-0.3636,47,-0.020833333,-0.216666667,72,0,0.2,12,0,0.5,48,-0.25,-0.4,94,-0.2034,-0.1376,274.0738295,-8.00E-04,0.1618,1620,-0.0471,-0.0548,483384.8749,-0.0514,0.0679,234,-0.1136,-0.2888,0.671428571,-0.1368,0.176
202011,28226,"charlotte, nc",,784450,0.0459,0.4289,91,-0.1415,-0.4888,67.5,-0.049295775,0.35,24,-0.5385,-0.5385,0,-1,,20,-0.5,-0.7727,81,0.0253,0.08,230.6015885,0.0474,0.2307,3107,0.015,0.071,949332.521,0.0514,0.2989,172,-0.0703,-0.3202,0.89010989,0.1448,0.4688
202010,28214,"charlotte, nc",,270000,-0.0355,0.1615,47,-0.1455,-0.4268,50,0.333333333,0.234567901,28,-0.4167,-0.5882,8,1,1,20,-0.2857,-0.375,85,-0.1584,-0.2056,137.524558,0.0112,0.1261,1900,-0.05,-0.0081,304841.1912,-0.0079,0.0943,132,-0.1538,-0.3016,1.808510638,-0.0279,0.5036
202010,28270,"charlotte, nc",,575000,0.086,0.2514,65,0.1017,-0.3689,37,-0.038961039,-0.447761194,44,0,0,0,,,32,0.3333,-0.1111,45,-0.0816,-0.2742,177.1479185,0.007,0.1126,3100,0.0287,0.0207,683334.4048,0.0548,0.1258,110,0.0185,-0.3333,0.692307692,-0.1382,0.0904
202010,28208,"charlotte, nc",,278000,-0.041,-0.0412,98,0.1951,0.1667,41,0.108108108,-0.136842105,44,-0.1538,0.2222,4,0,0,40,0.6667,1,101,0.0412,0.4853,216.6221662,0.0259,0.0671,1374,0.0125,0.0397,328139.5357,-0.0056,0.0975,199,0.1117,0.3092,1.030612245,-0.1523,0.2211
202010,28227,"charlotte, nc",,358350,-0.0248,0.0859,64,0,-0.4336,39,0.147058824,-0.204081633,52,0,0.0833,8,-0.3333,,24,0.2,-0.4545,85,0.1333,0.1486,148.0311731,0.0223,0.1485,2421,-0.0261,-0.013,386753.1264,-0.0313,0.0959,149,0.0719,-0.2032,1.328125,0.1563,0.6733
202010,28202,"charlotte, nc",,389000,0.024,0.1359,98,-0.0392,0.0769,56,0.12,0.12,36,-0.1,0.2857,0,,,28,-0.2222,-0.4167,34,0.1724,-0.0556,336.0049322,-0.0081,0.0419,1195,0.0409,0.051,527573.8393,0.0808,0.1275,132,0.0076,0.0394,0.346938776,0.0626,-0.0487
202010,28211,"charlotte, nc",,999000,-0.032,0.3779,129,-0.0077,-0.2182,66,0.039370079,-0.11409396,48,0.0909,0.0909,0,,-1,48,0.0909,-0.25,76,-0.0843,0.2258,298.9715379,0.008,0.2211,3512,-0.0099,0.1899,1217327.851,-0.0061,0.1719,205,-0.0376,-0.0969,0.589147287,-0.0493,0.2134
202010,28262,"charlotte, nc",,301588,-0.0193,0.2066,36,0.2857,-0.0526,27,-0.413043478,0.058823529,24,0,0,8,-0.3333,,12,2,-0.5,41,0.025,0.3667,138.5365854,0.0399,0.1645,2150,-0.0628,0.0359,283722.0208,-0.0152,0.0887,77,0.1324,0.1324,1.138888889,-0.2897,0.3494
202010,28273,"charlotte, nc",,290000,0.0122,0.0451,21,0.2353,-0.6038,15,-0.375,-0.423076923,40,0.4286,0,8,,,4,0,-0.8571,46,-0.0417,0.0455,134.2665037,-0.0299,0.0305,2136,0.0336,0.0522,288062.3056,6.00E-04,-0.0417,67,0.0308,-0.3093,2.19047619,-0.6331,1.3603
202010,28269,"charlotte, nc",,271000,0.0106,0.084,58,-0.0333,-0.6107,29,-0.134328358,-0.236842105,80,0,-0.2,24,-0.1429,,8,0,-0.9,112,-0.1111,-0.1942,136.4946889,0.0162,0.1014,1976,0.0375,0.0154,278792.1124,0,0.0841,170,-0.086,-0.4097,1.931034483,-0.169,0.9981
202010,28205,"charlotte, nc",,454971,0.007,0.0917,146,-0.0519,-0.384,48,-0.03030303,-0.111111111,72,-0.1429,-0.2174,12,2,0,64,-0.1111,-0.3043,118,0.0085,-0.0328,274.2798354,0.0024,0.1357,1700,0,0.0119,509550.5192,-0.0064,0.1542,264,-0.0258,-0.2646,0.808219178,0.0485,0.2935
202010,28216,"charlotte, nc",,275000,0.1179,0.0753,45,0.0227,-0.5872,35,-0.014084507,-0.04109589,44,0.1,-0.4762,8,,,16,1,-0.5556,72,-0.1628,0.0746,150.9433962,0.0113,0.1735,1854,0.026,-0.1157,332167.2817,0.0135,0.0712,117,-0.1,-0.3352,1.6,-0.3545,0.9853
202010,28215,"charlotte, nc",,274490,-0.0195,0.1735,88,0.1892,-0.2903,32,0.066666667,-0.384615385,104,0.625,0.3,24,-0.25,5,16,1,-0.6364,101,0.1744,-0.2109,148.0528587,0.002,0.1467,1800,0.0393,0.007,288495.0373,-0.0115,0.0567,189,0.1812,-0.25,1.147727273,-0.0144,0.1155
202010,28212,"charlotte, nc",,245000,-0.0099,0.181,17,0.3077,-0.5,20,0.081081081,-0.384615385,24,0.5,0.2,0,,,4,-0.5,-0.6667,27,0.08,-0.325,144.8087432,-0.0605,0.1672,1704,0.0764,0.0707,245238.4615,-0.0059,0.2204,44,0.1579,-0.4054,1.588235294,-0.3348,0.4118
202010,28278,"charlotte, nc",,449000,0.0627,0.1644,75,0,-0.6512,42,-0.076923077,-0.391304348,52,0.0833,-0.1333,28,0.75,6,16,-0.2,-0.871,74,-0.1868,-0.0976,158.2657156,0.0213,0.1127,2762,-0.0491,-0.0446,602891.8351,0.0793,0.1323,149,-0.1024,-0.4983,0.986666667,-0.2267,0.6053
202010,28203,"charlotte, nc",,599180,-0.0775,0.0995,66,0.0645,0.1579,38,-0.136363636,-0.269230769,36,-0.1818,2,0,,,36,0.5,1.25,59,0.0926,0.1346,331.8890815,-0.0081,0.0897,2034,-0.0105,0.0649,779766.9565,-0.021,0.198,125,0.0776,0.1468,0.893939394,0.023,-0.0183
202010,28226,"charlotte, nc",*,750000,0.1152,,106,-0.0619,-0.4176,71,0.234782609,0.14516129,52,0.0833,-0.3158,4,0,,40,0.1111,-0.5,79,0,0.1791,220.1606203,0.0406,0.2405,3061,0.038,0.0725,902934.7813,0.0568,0.3509,185,-0.0365,-0.257,0.745283019,0.0462,0.3772
202010,28209,"charlotte, nc",,649500,0.0584,0.2371,96,0.1034,0,46,0.108433735,0.045454545,40,-0.1667,-0.0909,4,,,32,0,-0.2,67,0,0,292.6470588,-0.0194,0.0716,2127,0,0.1302,762948.7818,-0.0122,0.2188,163,0.0584,0,0.697916667,-0.0722,0
202010,28217,"charlotte, nc",,244500,-0.0117,0.2077,16,0.0667,-0.3043,32,0.142857143,-0.311827957,12,0,-0.25,0,-1,,8,1,0,17,0,0.2143,160.4166667,0.0295,0.0889,1582,0.0484,0.1994,263504.0952,-0.0317,-0.032,33,0.0313,-0.1081,1.0625,-0.0708,0.4538
202010,28204,"charlotte, nc",,449900,-0.1356,0,38,0,0.5833,41,0.389830508,-0.344,12,-0.25,0,0,,,16,1,1,22,-0.0833,0.0476,272.8194726,-0.0454,0.0766,1633,-0.1192,-0.1192,515331.6098,-0.0651,-0.0208,60,-0.0323,0.3333,0.578947368,-0.0526,-0.2961
202010,28207,"charlotte, nc",,1350000,-0.0323,-0.0228,82,-0.0575,0.2424,101,0.254658385,0.393103448,12,-0.5714,-0.625,0,,,20,0.6667,1.5,38,0.2258,0.4074,362.6453488,-0.0297,-0.0179,2895,-0.0936,-0.1237,1362775.898,-0.0697,-0.0559,120,0.0169,0.2903,0.463414634,0.1071,0.0543
202010,28206,"charlotte, nc",,345667,0.0476,-0.0469,13,0,-0.5517,57,0.676470588,-0.179856115,8,0,-0.6,0,,,4,-0.5,0,24,-0.1111,2.4286,244.5652174,0.0717,0.1675,1432,-0.0324,-0.0803,357768.9333,0.058,0.1177,37,-0.075,0.0278,1.846153846,-0.2308,1.6048
202010,28213,"charlotte, nc",,235000,0.047,0.0601,20,0.0526,-0.6491,15,-0.230769231,-0.625,24,-0.25,-0.3333,0,-1,,4,0,-0.8333,48,0.1429,0,122.1826809,-0.0192,0.0256,1615,-0.0312,-0.039,239281.3158,0.0165,0.0284,68,0.1148,-0.3524,2.4,0.1895,1.5579
